text,summary
"The apps 'Photo&Video', 'Utilities', 'Photo&Video', 'Photo&Video', 'Photo&Video', 'Photo&Video', 'Utilities', 'Photo&Video', 'Utilities', 'Photo&Video', 'Photo&Video', 'Photo&Video', 'Photo&Video', 'Photo&Video', 'Photo&Video'  are used prior to the prediction. On Sunday 05 PM. This user is close to Business affairs and Factory","Based on the global information, the next app will be a Social_Networking app (100.0%). "
"The apps Communication, Utilities, Communication, Utilities, Communication, Utilities, Communication, Utilities, Communication, Communication, Utilities, Communication, Utilities, Communication, Utilities  are used prior to the prediction. On Saturday 06 PM","Based on the global information, the next app will be a Communication app (100.0%). "
"The apps 'Social_Networking', 'Social_Networking', 'Social_Networking', 'Lifestyle', 'Social_Networking', 'Utilities', 'Social_Networking', 'Social_Networking', 'Social_Networking', 'Social_Networking', 'Utilities', 'Social_Networking', 'Social_Networking', 'Social_Networking', 'Shopping'  are used prior to the prediction. On Sunday 10 PM. This user is close to Hotel ,Business affairs ,Life service ,Culture ,Residence ,Government ,Factory ,Shopping ,Restaurant ,Education and Landmark","Based on the global information, the next app will be a Social_Networking app (100.0%). "
"The apps 'Utilities', 'Photo&Video', 'Utilities', 'Photo&Video', 'Utilities', 'Photo&Video', 'Utilities', 'Photo&Video', 'Utilities', 'Photo&Video', 'Utilities', 'Photo&Video', 'Utilities', 'Photo&Video', 'Utilities'  are used prior to the prediction. On Saturday 10 PM. This user is close to Business affairs ,Residence and Factory","Based on the global information, the next app will be a Photo&Video app (99.0%), Social_Networking app (1.0%). "
"The apps Communication, Music, Communication, Navigation, Music, Navigation, Music, Communication, Music, Communication, Music, Communication, Music, Communication, Music  are used prior to the prediction. On Saturday 04 PM","Based on the global information, the next app will be a Communication app (100.0%). "
"The apps Utilities, Communication, Utilities, Communication, Utilities, Communication, Utilities, Communication, Utilities, Communication, Utilities, Communication, Utilities, Communication, Utilities  are used prior to the prediction. On Thursday 05 AM","Based on the global information, the next app will be a Communication app (97.0%), Utilities app (1.0%), Entertainment app (1.0%). "
"The apps Utilities, Communication, Utilities, Communication, Utilities, Communication, Utilities, Communication, Utilities, Communication, Utilities, Communication, Communication, Communication, Communication  are used prior to the prediction. On Tuesday 09 PM","Based on the global information, the next app will be a Communication app (75.0%), Utilities app (25.0%). "
"The apps 'Music', 'Music', 'Music', 'Music', 'Music', 'Music', 'Music', 'Music', 'Music', 'Music', 'Music', 'Music', 'Music', 'Navigation', 'Navigation'  are used prior to the prediction. On Tuesday 07 AM. This user is close to Residence and Restaurant","Based on the global information, the next app will be a Music app (100.0%). "
"The apps Music, Utilities, Communication, Utilities, Communication, Communication, Communication, Communication, Communication, Communication, Communication, Communication, Utilities, Communication, Utilities  are used prior to the prediction. On Tuesday 01 PM","Based on the global information, the next app will be a Communication app (100.0%). "
"The apps 'News', 'Utilities', 'News', 'Utilities', 'News', 'Utilities', 'Utilities', 'News', 'Utilities', 'News', 'Utilities', 'News', 'Utilities', 'News', 'Utilities'  are used prior to the prediction. On Saturday 09 AM. This user is close to Business affairs ,Life service ,Residence ,Entertainment and leisure ,Shopping ,Restaurant and Education","Based on the global information, the next app will be a News app (100.0%). "
