text,summary
"The apps 'Finance', 'Social_Networking', 'Utilities', 'Social_Networking', 'Utilities', 'Social_Networking', 'Finance', 'Social_Networking', 'Finance', 'Finance', 'Finance', 'Social_Networking', 'Finance', 'Social_Networking', 'Lifestyle'  are used prior to the prediction. The apps 198, 2, 569, 2, 569, 2, 198, 2, 198, 333, 198, 2, 198, 2, 227  are used prior to the prediction. On Monday 02 PM. Utilities : 177, 569, 65, 93, 34, 936, 1793, 42, 468, 150, 47, 167, 315, 38, 52, 1372, 107, 378, 338, 824, 73, 1226, 240, 51, 1474, 1769, 60, 890, 90, 135, 1174, 961 - Navigation : 9, 1736 - Social_Networking : 2, 1, 23 - Finance : 192, 333, 198, 1327, 1194, 758, 867 - Lifestyle : 17, 126, 538, 768, 781, 774, 227, 777, 783, 760, 770, 799, 523, 172, 708, 351, 33, 766 - Shopping : 786, 795, 785, 801, 796, 788, 787, 798, 803, 790, 802 - Entertainment : 98, 423, 390 - References : 515 - News : 19. This user is close to Hotel ,Business affairs ,Life service ,Residence ,Government ,Shopping and Restaurant. ",this user will use App 2
"The apps 'Social_Networking', 'Finance', 'Finance', 'Utilities', 'Finance', 'Utilities', 'Social_Networking', 'Utilities', 'Finance', 'Finance', 'Finance', 'Utilities', 'Social_Networking', 'Utilities', 'Social_Networking'  are used prior to the prediction. The apps 2, 687, 769, 892, 355, 170, 2, 170, 355, 687, 769, 892, 2, 534, 2  are used prior to the prediction. On Thursday 01 PM. Social_Networking : 2, 1, 5, 77, 235, 202, 252, 522, 398, 286, 375, 377, 368, 369, 376, 372, 228, 358, 371, 1267, 363, 370, 763, 359, 471, 806, 55, 935, 932, 929, 18, 1491 - Utilities : 170, 892, 534, 72, 46, 956, 108, 593, 34, 617, 60, 80, 74, 1283, 426, 1467, 659, 182, 1246, 129, 1528, 503, 90, 97, 778, 105, 1233, 576, 661, 1058, 1324, 251, 1942, 242, 489, 907, 107, 1435, 710, 1590, 968, 148, 210, 563, 366, 201, 199, 348, 128, 1355, 883, 276, 1090, 1876, 1281, 38, 350, 738, 189, 352, 42, 379, 1829, 325, 688, 1350, 1219, 1368, 926, 357, 47, 1313, 1144, 382, 1447, 340, 1364, 1643, 221, 934, 589, 745, 1624, 1466, 556, 1791, 1353, 1557, 496, 1837, 52, 1670, 1492, 571, 265, 62, 1950, 1092, 295, 51, 1686, 1018, 1094, 1424, 486, 1621, 1512, 1831 - Finance : 89, 343, 355, 687, 769, 402, 204, 266, 1308, 558, 1616, 401, 845, 1123, 649, 973, 1057, 1565, 690, 1891, 455, 668 - Lifestyle : 29, 126, 172, 351, 381, 384, 389, 176, 76, 246, 387, 708, 528, 635, 79, 766, 1365, 227, 903, 1401, 1311, 542, 413, 613, 652, 1084 - Games : 168, 475, 580, 715, 7, 300, 664, 310, 561 - Music : 287, 161, 972, 1034, 1904, 1711, 1695, 1726, 1506, 1334, 1410, 1388, 1717, 1888, 1120, 849, 628, 1870, 1561, 1539, 1656, 1669, 990, 1000 - Navigation : 4, 9, 115, 532, 559, 606, 1081, 41, 82, 662, 1578, 658, 447, 194, 726, 1278, 1378, 1389, 428, 717, 723, 657 - Entertainment : 741, 1237, 705, 1897 - Shopping : 294, 70, 232, 255, 257, 1322, 302, 59, 560, 969, 882, 1044, 948, 591, 1074, 854, 414 - Travel : 37, 157, 31, 250, 284, 259, 184, 200, 195, 864, 360, 1503, 1489, 1180, 529, 612 - Weather : 464, 578, 1030, 476, 125, 1639, 1396, 964, 757, 1083, 424 - News : 26, 21, 460, 1759, 19, 335, 12, 525, 472, 1676, 1794, 565, 425, 644 - References : 54, 1099. This user is close to Residence. ",this user will use App 343
"The apps Communication, Communication, Communication, Communication, Communication, Communication, Communication, Communication, Communication, Communication, Communication, Communication, Communication, Communication, Communication  are used prior to the prediction. The apps 4, 16, 4, 16, 4, 16, 4, 16, 4, 16, 4, 16, 4, 16, 4  are used prior to the prediction. On Tuesday 07 PM. Communication : 16, 4, 35, 1 - Social_Networking : 8, 3, 23 - Photo&Video : 31, 34 - Utilities : 28, 12, 2, 41 - Shopping : 17, 26, 32, 55, 44 - Music : 22 - Entertainment : 7 - Lifestyle : 38 - Finance : 27, 59 - News : 33 - References : 45 - Navigation : 6. ",this user will use App 16
"The apps Communication, Communication, Communication, Communication, Communication, Communication, Communication, Communication, Communication, Communication, Communication, Communication, Communication, Communication, Communication  are used prior to the prediction. The apps 4, 51, 4, 51, 4, 51, 4, 16, 4, 16, 51, 4, 51, 4, 51  are used prior to the prediction. On Friday 03 PM. Communication : 16, 4, 58, 51 - Social_Networking : 8, 21, 23 - Utilities : 28, 12, 41, 18 - Photo&Video : 31, 34, 13 - Lifestyle : 38, 62 - Shopping : 17, 26, 15, 25 - Entertainment : 7 - Navigation : 6 - Music : 22, 49 - References : 20, 45. ",this user will use App 4
"The apps 'Social_Networking', 'Social_Networking', 'Music', 'Social_Networking', 'Social_Networking', 'Social_Networking', 'Social_Networking', 'Music', 'Social_Networking', 'Music', 'Social_Networking', 'Music', 'Social_Networking', 'Music', 'Social_Networking'  are used prior to the prediction. The apps 121, 256, 10, 121, 256, 121, 256, 10, 212, 10, 212, 10, 212, 10, 212  are used prior to the prediction. On Saturday 10 PM. Social_Networking : 2, 1, 5, 55, 212, 121, 256, 77, 843, 364, 252, 202, 398, 1594, 430, 286, 763, 522, 36, 358, 1267, 376, 371, 228, 368, 363, 370, 377, 929, 23, 1232, 471, 372, 905, 375, 369, 572, 935, 917, 1721, 932, 359, 235, 1967, 1087, 1484, 18, 1491, 619 - Music : 10, 209, 289, 394, 407, 417, 508, 408, 626, 676, 354, 583, 287, 513, 492, 1849, 1404, 1667, 1879 - Utilities : 80, 46, 167, 34, 634, 129, 60, 229, 72, 325, 90, 74, 815, 344, 379, 108, 15, 828, 38, 182, 267, 466, 510, 661, 883, 242, 427, 489, 164, 78, 224, 128, 199, 688, 148, 1253, 97, 571, 563, 820, 350, 1435, 1682, 1590, 382, 1430, 340, 934, 366, 745, 276, 1339, 1090, 105, 277, 1281, 107, 1354, 1876, 1042, 1196, 380, 1227, 426, 1078, 1938, 1496, 547, 1041, 710, 516, 1400, 968, 1466, 281, 926, 1369, 1353, 1350, 62, 251, 201, 221, 830, 714, 556, 274, 1829, 1233, 210, 505, 94, 311, 342, 348, 576, 632, 1710, 485, 1557, 696, 421, 535, 907, 1549, 158, 752, 446, 1121, 1092, 1441, 288, 993, 1323, 836, 865, 1424, 1837, 1950, 585 - News : 21, 327, 113, 19, 12, 26, 146, 53, 425, 472, 614, 565, 1210, 328, 1438, 1759, 1676, 1326, 1535, 525, 1033, 335, 1679, 1128, 1321, 644, 460, 1836 - Lifestyle : 79, 138, 76, 29, 1391, 172, 126, 271, 351, 1508, 247, 246, 635, 413, 381, 387, 708, 555, 384, 389, 176, 766, 353, 613, 116, 528, 1215, 903, 607, 1183, 974, 1318, 1822, 1365, 1567, 652, 1760, 1401, 1096, 222, 227, 1627, 1084, 1157, 1294, 1548, 1866 - Travel : 31, 308, 37, 157, 250, 612, 200, 184, 529, 195, 284, 1007, 889, 259, 1180, 875, 412, 437, 772, 1428, 1241, 1486, 360, 1489, 868 - Games : 7, 300, 310, 664, 561 - Navigation : 4, 9, 41, 82, 115, 717, 559, 8, 532, 606, 1470, 657, 658, 662, 447, 1525, 1740, 290 - Photo&Video : 1179, 1098, 1159, 1166, 139, 439, 237, 320, 1591, 1519, 1110, 1017, 1513, 1374, 1963, 1537, 1889 - Shopping : 70, 255, 418, 591, 536, 854, 924, 232, 747, 1344, 948, 1776, 1158, 1654, 1277, 560, 302 - Weather : 1639, 125, 578, 464, 424, 1030, 462, 964, 757, 476, 1083, 1396, 144, 699 - Entertainment : 30, 705, 1419, 32, 497, 900, 1753, 390, 312, 1897, 1620, 986, 674, 637, 98, 1566 - References : 897, 54, 1099 - Finance : 1122, 402, 266, 558, 401, 554, 343, 649 - Health & Fitness : 592, 718, 1331 - Education : 1222, 334, 504. This user is close to Residence ,Shopping and Restaurant. ",this user will use App 10
"The apps 'Social_Networking', 'Social_Networking', 'Social_Networking', 'Social_Networking', 'Social_Networking', 'Social_Networking', 'Social_Networking', 'Social_Networking', 'Social_Networking', 'Social_Networking', 'Social_Networking', 'Social_Networking', 'Social_Networking', 'Social_Networking', 'Social_Networking'  are used prior to the prediction. The apps 512, 762, 512, 762, 512, 762, 512, 762, 512, 762, 512, 762, 512, 762, 512  are used prior to the prediction. On Tuesday 10 AM. Social_Networking : 512, 762, 5, 1, 55 - Games : 7, 278, 561, 310 - Utilities : 64, 120, 34, 150, 107, 42, 73, 47, 251, 51, 938, 1700, 103, 52, 1968, 362, 643, 479, 378, 68, 961 - Finance : 192, 333 - Navigation : 4, 9, 49 - Lifestyle : 227, 17. This user is close to Hotel ,Business affairs ,Life service ,Sports ,Shopping and Restaurant. ",this user will use App 762
"The apps Communication, Utilities, Communication, Utilities, Communication, Utilities, Communication, Utilities, Communication, Utilities, Communication, Utilities, Communication, Utilities, Communication  are used prior to the prediction. The apps 4, 2, 4, 2, 4, 2, 4, 2, 4, 2, 4, 2, 4, 2, 4  are used prior to the prediction. On Tuesday 03 AM. Utilities : 2, 12, 5, 10, 28, 18 - Communication : 16, 4, 14, 11, 9 - Social_Networking : 8, 3, 21 - Music : 22 - Lifestyle : 38 - Shopping : 17 - References : 20, 45 - Navigation : 6 - Photo&Video : 13 - Entertainment : 7. ",this user will use App 2
"The apps 'Social_Networking', 'Social_Networking', 'Social_Networking', 'Social_Networking', 'Social_Networking', 'Social_Networking', 'Social_Networking', 'Social_Networking', 'Social_Networking', 'Social_Networking', 'Social_Networking', 'Social_Networking', 'Social_Networking', 'Social_Networking', 'Social_Networking'  are used prior to the prediction. The apps 2, 252, 2, 252, 2, 252, 2, 252, 2, 77, 2, 202, 2, 77, 1  are used prior to the prediction. On Thursday 08 AM. Social_Networking : 2, 1, 77, 202, 252, 398, 522, 235, 5, 763, 286, 1265, 1267, 471, 55, 1959, 23, 212, 256, 363, 843, 228 - News : 12, 19, 53, 335, 26, 460, 328, 1836, 644, 525, 1676, 1794, 1033 - Utilities : 72, 34, 129, 80, 108, 883, 60, 97, 94, 46, 74, 128, 311, 426, 489, 189, 1435, 1590, 1216, 751, 496, 436, 379, 1876, 1138, 442, 752, 62, 485, 148, 382, 661, 182, 1461, 1090, 1500, 267, 891, 563, 1038, 1313, 688, 571, 454, 221, 446, 366, 503, 1939, 90, 696, 276, 1789, 435, 241, 38, 1092, 1549, 238, 1253, 1447, 505, 342, 350, 1219, 934, 968, 1887, 710, 556, 832, 1353, 1466, 1624, 1988, 617, 1791, 263 - Lifestyle : 29, 172, 126, 79, 351, 76, 413, 613, 766, 381, 387, 384, 389, 246, 239, 324, 528, 1084, 708, 652, 247, 227, 538, 555, 1832 - Shopping : 70, 257, 294, 232, 536, 924, 255, 882, 948, 969, 1322, 747, 591, 854, 1074, 1044 - Music : 10, 849, 209, 287, 1000, 289, 628, 508, 407, 1120, 408, 417, 394, 626, 676, 583, 513, 354, 492, 1879, 1404, 1849 - Navigation : 4, 606, 41, 82, 1740, 1278, 658, 1674, 662, 428, 9, 8, 657, 115, 1081, 532 - Weather : 125, 424, 964, 757, 1083, 1396, 1639 - Entertainment : 312, 30, 244, 423, 1419, 674, 98, 1303, 1973, 497, 1897, 842, 706 - Photo&Video : 665, 1179, 1110, 1017, 1098, 1591, 1519, 1166, 1513, 1159, 320 - References : 54, 1099 - Education : 334, 504 - Games : 329. This user is close to Business affairs and Residence. ",this user will use App 72
"The apps 'Utilities', 'Social_Networking', 'Social_Networking', 'Social_Networking', 'Social_Networking', 'Social_Networking', 'Music', 'Social_Networking', 'Utilities', 'Navigation', 'Utilities', 'Navigation', 'Music', 'Social_Networking', 'Music'  are used prior to the prediction. The apps 60, 1, 5, 1, 2, 1, 10, 1, 142, 916, 142, 916, 10, 1, 209  are used prior to the prediction. On Thursday 06 PM. Social_Networking : 5, 2, 1, 202, 77, 252, 398, 522, 55, 763, 212, 121, 23, 36, 256, 235, 371, 18, 364, 286, 430, 370, 471, 363, 935, 228, 368, 929, 377, 917, 905, 376, 359, 1087, 369, 1267, 932, 223, 358, 375, 372, 572, 843, 1967, 1484, 1232, 1721, 619, 1491, 1594, 653 - Utilities : 142, 570, 778, 1703, 1636, 167, 80, 422, 34, 72, 182, 128, 46, 97, 15, 105, 379, 38, 60, 325, 108, 623, 158, 74, 898, 1347, 61, 210, 107, 489, 823, 90, 1263, 229, 468, 148, 382, 201, 505, 688, 276, 1253, 185, 68, 547, 160, 1092, 230, 563, 510, 571, 366, 348, 221, 1154, 1090, 62, 1946, 1619, 350, 1095, 751, 729, 427, 277, 1242, 42, 820, 1174, 1206, 47, 274, 643, 745, 52, 534, 199, 1376, 826, 1424, 556, 516, 1026, 934, 993, 1121, 281, 251, 1353, 1549, 991, 1466, 1643, 288, 83, 1219, 632, 1400, 710, 1745, 753, 1313, 267, 263, 1791, 1624, 51, 1994, 968, 1710, 1354, 93, 1350, 135, 1372, 1837, 435, 1281, 1323, 1416 - Entertainment : 30, 32, 244, 469, 706, 674, 390, 98, 842, 1303, 1151, 497, 312, 1687, 986, 543, 187, 392, 1973, 411, 1956, 1727, 684, 405, 524, 1620, 1566, 1067, 1485, 1579, 584, 406, 1926, 1749, 637, 1554, 1806, 1897, 1762, 1662, 501 - Music : 10, 209, 492, 289, 508, 287, 394, 407, 408, 1879, 626, 417, 654, 676, 354, 1247, 483, 583, 791, 1056, 1644, 1404, 1667, 513, 1849, 361 - News : 12, 19, 21, 53, 113, 146, 24, 425, 472, 565, 335, 1759, 1326, 1535, 1438, 614, 1128, 1210, 1321, 1836 - Lifestyle : 29, 126, 79, 389, 76, 384, 172, 387, 381, 33, 1318, 413, 351, 116, 17, 613, 528, 138, 1567, 766, 227, 239, 523, 1627, 324, 246, 1215, 1084, 708, 222, 1548, 1822, 770, 1183, 777, 974, 783, 1760, 652 - Navigation : 4, 916, 9, 41, 428, 559, 1278, 606, 717, 290, 309, 662, 8, 658, 532, 115, 447, 657, 82, 756, 928, 1525, 1578, 1081 - Shopping : 70, 232, 255, 591, 948, 854, 1199, 747, 1208, 969, 882, 863, 1044 - Books : 123, 1801, 1847, 63, 804 - Games : 645, 7, 624, 215, 300, 310, 664, 1680, 329, 561, 1701 - Weather : 125, 424, 757, 964, 462, 1396, 1083 - Photo&Video : 237, 439, 1166, 1098, 1159, 1889, 1017, 1179, 1963, 1519, 320, 1591, 1513, 1537, 1110, 1605 - Travel : 31, 37, 200, 529, 360, 184, 875, 259, 250, 612, 1180, 195, 308, 284, 1489, 1428, 1486 - References : 918, 432, 1099, 54, 515 - Health & Fitness : 592, 718, 1331 - Education : 504, 1222, 334, 1692. This user is close to Business affairs. ",this user will use App 10
"The apps 'Navigation', 'Navigation', 'Navigation', 'Navigation', 'Navigation', 'Navigation', 'Navigation', 'Navigation', 'Social_Networking', 'Navigation', 'Navigation', 'Navigation', 'Navigation', 'Navigation', 'Navigation'  are used prior to the prediction. The apps 309, 290, 309, 290, 309, 290, 309, 290, 5, 309, 290, 309, 290, 309, 290  are used prior to the prediction. On Saturday 05 PM. Social_Networking : 2, 77, 5, 23, 1, 252, 398, 235, 202, 763, 522, 286, 1267, 619, 228, 929, 905, 932, 917, 471, 359, 935 - Utilities : 15, 277, 46, 78, 1636, 1703, 809, 80, 1440, 74, 1934, 128, 167, 1710, 242, 1609, 60, 379, 276, 148, 90, 224, 688, 1121, 357, 164, 1332, 547, 366, 267, 571, 34, 1824, 221, 968, 793, 623, 991, 281, 340, 1092, 832, 199, 556, 382, 295, 1466, 350, 496, 934, 1950, 1353, 1621, 710, 890, 107, 745, 632, 643, 1269, 42, 1829 - Games : 645, 624 - Music : 10, 209, 287, 513, 289, 417, 407, 394, 408, 990, 626, 1561, 676, 361, 849, 1656, 1669, 1000, 583, 1008, 963, 1404, 1120, 1849, 354, 508 - Travel : 602, 37, 772, 31, 200, 259, 184, 195, 1489, 1486 - Lifestyle : 79, 635, 126, 444, 76, 1757, 172, 413, 29, 247, 351, 246, 766, 613, 555, 384, 389, 528, 381, 708, 387 - Navigation : 4, 9, 82, 309, 290, 428, 41, 1278, 470, 8, 115, 756, 723 - Photo&Video : 237, 1963, 439, 1889 - Shopping : 70, 255, 591, 854, 232, 948, 863 - Entertainment : 705, 30, 469, 420, 706, 1151, 497, 390, 1821, 674, 1217, 1956, 842, 244, 1973 - Infant & Mom : 1149 - References : 54, 1099 - Finance : 1356, 941. This user is close to Residence ,Scenic spot and Shopping. ",this user will use App 756
"The apps 'Photo&Video', 'Photo&Video', 'Utilities', 'Utilities', 'Lifestyle', 'Lifestyle', 'Lifestyle', 'Utilities', 'Lifestyle', 'Utilities', 'Utilities', 'Lifestyle', 'Utilities', 'Lifestyle', 'Lifestyle'  are used prior to the prediction. The apps 1179, 1098, 251, 34, 381, 384, 387, 251, 29, 34, 382, 389, 251, 29, 528  are used prior to the prediction. On Friday 12 AM. Photo&Video : 237, 439, 1889, 1963, 1098, 1179, 1159, 1166, 320, 1110, 1017, 1519, 1591, 1513, 1537, 1605 - Utilities : 547, 34, 80, 382, 107, 325, 196, 46, 1253, 74, 221, 1496, 182, 251, 267, 276, 60, 1323, 1242, 761, 148, 132, 229, 348, 191, 1219, 379, 105, 68, 934, 745, 1350, 42, 1281, 201, 210, 1466, 1557, 128, 1353, 158, 1400, 366, 516, 556, 601, 813, 288, 350, 152, 688, 1624, 1898, 571, 1791 - Lifestyle : 29, 76, 387, 384, 381, 126, 389, 247, 555, 528, 353, 1084, 271, 172, 903, 116, 138, 351, 607, 1567, 1548, 1365, 1318, 708, 652, 239, 176, 324, 246, 760, 1627, 227, 766, 1157, 1294 - Social_Networking : 1, 2, 5, 77, 522, 202, 36, 572, 1967, 252, 398, 1087, 669, 1267, 286, 55 - Navigation : 717, 9, 4, 41, 309, 756, 290, 82, 115, 8, 928, 894, 658 - Travel : 31, 308, 360, 529, 612, 250, 1428, 875, 284, 1180, 868, 437 - Entertainment : 392, 411, 1554 - Shopping : 70, 1277, 1344, 1776, 591, 948, 1158, 255, 854, 803, 790 - News : 24 - Music : 287 - Games : 885, 707, 341 - References : 54, 1665. This user is close to Business affairs and Factory. ",this user will use App 80
"The apps 'Utilities', 'Photo&Video', 'Photo&Video', 'Photo&Video', 'Photo&Video', 'Photo&Video', 'Photo&Video', 'Photo&Video', 'Photo&Video', 'Photo&Video', 'Photo&Video', 'Photo&Video', 'Photo&Video', 'Photo&Video', 'Utilities'  are used prior to the prediction. The apps 547, 1889, 237, 1963, 237, 439, 237, 439, 237, 439, 237, 439, 237, 439, 547  are used prior to the prediction. On Thursday 01 PM. Social_Networking : 1, 5, 2, 77, 202, 256, 121, 55, 286, 212, 522, 843, 364, 252, 1267, 228, 359, 1594 - Music : 10, 209, 289, 407, 394, 417, 408, 626, 676, 161, 1711, 508, 972, 1034, 354, 1404, 583, 287, 1695, 513, 1334, 1870, 1388, 1904, 1667, 1410, 1539 - Utilities : 547, 167, 34, 142, 325, 466, 107, 47, 382, 1934, 80, 74, 60, 185, 1227, 1369, 1339, 68, 585, 729, 46, 52, 617, 968, 1466, 148, 632, 276, 1353, 366, 1400, 505 - Photo&Video : 237, 439, 1963, 1889, 139, 1374, 1110, 1519, 1513, 320, 1591 - Lifestyle : 29, 76, 528, 389, 387, 384, 381, 172, 351, 79, 126, 652, 413, 613, 766 - Navigation : 916, 8, 1525, 41, 82, 4 - Shopping : 70 - References : 54. This user is close to Residence and Scenic spot. ",this user will use App 237
"The apps 'Travel', 'Travel', 'Navigation', 'Travel', 'Navigation', 'Travel', 'Navigation', 'Travel', 'Navigation', 'Travel', 'Navigation', 'Travel', 'Navigation', 'News', 'News'  are used prior to the prediction. The apps 31, 308, 4, 31, 4, 31, 4, 308, 4, 612, 4, 31, 4, 12, 217  are used prior to the prediction. On Monday 03 PM. News : 12, 327, 217, 810, 53, 765, 26, 19, 1794, 525, 328 - Utilities : 150, 991, 90, 56, 242, 535, 331, 145, 221, 128, 185, 74, 530, 325, 426, 47, 93, 148, 80, 15, 748, 52, 1162, 379, 1070, 149, 46, 1375, 1593, 97, 276, 68, 569, 1219, 182, 281, 1837, 42, 60, 745, 934, 362, 729, 714, 263, 288, 277, 1121, 901, 688, 1474, 958, 321, 366 - Social_Networking : 1, 5, 2, 77, 235, 377, 228, 23, 376, 372, 369, 368, 363, 370, 359, 358, 1267, 471, 371, 619 - Travel : 31, 308, 612, 875, 1428 - Navigation : 4, 548, 532, 606, 1133, 9, 1625, 662, 1389 - Lifestyle : 126, 172, 351, 708, 246, 17, 766, 523 - Finance : 333, 192 - Shopping : 70, 863, 255, 232, 1199, 854, 591, 948, 59, 414 - Music : 361, 483, 654, 1056, 287, 791, 1644 - References : 54 - Education : 504, 334 - Entertainment : 312. This user is close to Business affairs. ",this user will use App 12
"The apps 'Lifestyle', 'Travel', 'Lifestyle', 'Travel', 'Lifestyle', 'Utilities', 'Travel', 'Lifestyle', 'Travel', 'Utilities', 'Lifestyle', 'Travel', 'Travel', 'Utilities', 'Travel'  are used prior to the prediction. The apps 29, 31, 76, 31, 29, 34, 308, 29, 308, 34, 29, 308, 31, 34, 308  are used prior to the prediction. On Monday 03 PM. Social_Networking : 2, 1, 5, 77, 235, 202, 398, 252, 763, 228, 522, 1267, 286, 256, 930, 121, 1562, 55, 212, 377, 375, 471, 359, 376, 363, 1986, 370, 369, 358, 1265, 372, 935, 917, 1594, 929, 371, 843, 932, 905, 461, 1484, 368, 1959 - Utilities : 74, 80, 148, 72, 167, 46, 317, 34, 1606, 60, 189, 78, 1313, 107, 105, 427, 38, 556, 955, 90, 820, 182, 242, 201, 1358, 1141, 221, 1975, 158, 585, 1258, 97, 1636, 379, 1703, 210, 533, 276, 128, 1447, 108, 325, 623, 267, 357, 571, 1078, 1512, 753, 1333, 496, 348, 1105, 489, 1645, 947, 688, 164, 1530, 510, 632, 1152, 745, 1643, 366, 865, 1097, 218, 1020, 866, 909, 421, 311, 934, 1233, 700, 1216, 993, 1549, 1906, 1347, 1353, 830, 485, 752, 1461, 968, 641, 627, 1466, 1831, 1789, 224, 1424, 1092, 1572, 350, 1416, 1323, 1874, 340, 1219, 1350, 1144, 563, 1090, 1203, 1281, 710, 1892, 352, 1950, 342, 1837 - Lifestyle : 29, 76, 172, 126, 79, 351, 1183, 413, 1760, 387, 389, 381, 246, 384, 1822, 766, 652, 247, 708, 1215, 227, 528, 222, 555, 1294, 491, 1311, 542, 613, 974 - Travel : 31, 308, 360, 612, 529, 437, 1428, 875, 250, 1180, 284 - Music : 10, 1379, 209, 289, 287, 1120, 626, 849, 583, 513, 394, 354, 407, 628, 408, 417, 492, 676, 1000, 1879, 508, 1404 - Navigation : 4, 470, 9, 1278, 1389, 309, 82, 290, 8, 606, 447, 658, 532, 657, 662, 41, 115, 717, 756, 1081, 723 - Entertainment : 30, 187, 32, 469, 244, 312, 706, 392, 390, 497, 405, 637, 411, 674, 1749, 1554, 1687, 842, 1067, 1973, 1762, 1151, 98, 1727, 1620, 1956, 501 - Shopping : 70, 255, 1199, 59, 414, 232, 591, 854, 1472, 302, 948, 560, 1044, 969, 882, 1074 - News : 12, 21, 53, 217, 765, 113, 810, 146, 565, 19, 425, 1210, 1326, 614, 1535, 1438 - Games : 7, 531, 1722, 300, 1392, 664, 310, 561, 645, 624 - References : 1126, 54, 1099 - Education : 334, 504 - Weather : 125, 757, 964, 424, 1396, 1083 - Finance : 343, 558, 266, 402, 649, 401, 782 - Photo&Video : 1537, 1110, 1591, 1519, 1513, 320 - Health & Fitness : 718, 1331. This user is close to Business affairs. ",this user will use App 29
"The apps 'Utilities', 'Infant & Mom', 'Lifestyle', 'Utilities', 'Lifestyle', 'Infant & Mom', 'Lifestyle', 'Lifestyle', 'Utilities', 'Utilities', 'Lifestyle', 'Utilities', 'Lifestyle', 'Utilities', 'Utilities'  are used prior to the prediction. The apps 866, 1741, 29, 866, 76, 1741, 247, 76, 80, 1097, 247, 267, 76, 80, 1097  are used prior to the prediction. On Monday 09 AM. Utilities : 34, 72, 105, 80, 993, 210, 158, 201, 107, 221, 46, 1020, 379, 267, 382, 74, 97, 60, 866, 1097, 688, 148, 968, 1233, 366, 1466, 1353, 251, 276, 1416, 128, 934, 350, 556 - Lifestyle : 29, 76, 126, 381, 247, 389, 172, 387, 384, 555, 351, 974, 1084, 246, 708, 227, 652, 766, 528 - Entertainment : 32, 312, 1566, 543, 1662, 684, 1897, 637, 1620, 1381 - Social_Networking : 1, 2, 77, 286, 202, 522, 398 - Navigation : 9, 4, 606, 658, 447, 662 - Shopping : 70, 255, 232, 591, 854, 948 - Infant & Mom : 1741, 800 - Finance : 266, 558, 343, 402 - References : 54 - Business : 1538. This user is close to Business affairs. ",this user will use App 555
